caves;stalagmite;latitude;longitude;depth;age;O18;O18_error;C13;C13_error;
Jaragua Cave;JAR7;-21.83;-56.583;1014.4;14.373;-5.2;-;-0.6;-;22.73
Jaragua Cave;JAR7;-21.83;-56.583;1014.9;14.394;-5.7;-;-1.4;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1015.4;14.415;-5.8;-;-1.6;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1015.9;14.437;-4.4;-;-1.6;-;22.73
Jaragua Cave;JAR7;-21.83;-56.583;1016.4;14.458;-4.6;-;-1.9;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1016.9;14.479;-5;-;-2.1;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1017.4;14.5;-6.2;-;-2.4;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1017.9;14.522;-6.2;-;-2.2;-;22.73
Jaragua Cave;JAR7;-21.83;-56.583;1018.4;14.543;-7.2;-;-1.8;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1018.9;14.564;-6.5;-;-1.9;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1019.4;14.586;-7;-;-1.7;-;22.73
Jaragua Cave;JAR7;-21.83;-56.583;1019.9;14.607;-7.3;-;-2.1;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1020.4;14.628;-6.3;-;-2.3;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1020.9;14.65;-5.6;-;-2.1;-;22.73
Jaragua Cave;JAR7;-21.83;-56.583;1021.4;14.671;-4.7;-;-0.8;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1021.9;14.692;-4.6;-;-0.3;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1022.4;14.714;-5.6;-;0.2;-;22.73
Jaragua Cave;JAR7;-21.83;-56.583;1022.9;14.735;-6.4;-;-0.4;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1023.4;14.756;-6.9;-;-0.2;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1023.9;14.778;-5.8;-;0.2;-;22.73
Jaragua Cave;JAR7;-21.83;-56.583;1024.4;14.799;-5.9;-;0.9;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1024.9;14.82;-5.7;-;1.4;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1025.4;14.841;-6.1;-;1.4;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1025.9;14.863;-6.2;-;0.8;-;22.73
Jaragua Cave;JAR7;-21.83;-56.583;1026.4;14.884;-6.2;-;0.2;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1026.9;14.905;-6.5;-;0;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1027.4;14.927;-6.7;-;0.1;-;22.73
Jaragua Cave;JAR7;-21.83;-56.583;1027.9;14.948;-6.4;-;0;-;23.81
Jaragua Cave;JAR7;-21.83;-56.583;1028.4;14.966;-7.3;-;-0.3;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1028.9;14.984;-7.2;-;-0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1029.4;15.002;-6.9;-;0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1029.9;15.02;-6.7;-;-0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1030.4;15.038;-5.3;-;1.6;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1030.9;15.055;-5.9;-;0.6;-;29.41
Jaragua Cave;JAR7;-21.83;-56.583;1031.4;15.073;-6.5;-;0.4;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1031.9;15.091;-6.9;-;0.4;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1032.4;15.109;-7;-;0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1032.9;15.127;-7;-;0.7;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1033.4;15.145;-6.8;-;0.6;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1033.9;15.163;-6.4;-;0.4;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1034.4;15.181;-6.5;-;-0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1034.9;15.199;-6.7;-;-0.7;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1035.4;15.217;-7.3;-;-0.8;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1035.9;15.235;-7.3;-;-0.5;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1036.4;15.253;-7.1;-;-0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1036.9;15.27;-7.1;-;-0.3;-;29.41
Jaragua Cave;JAR7;-21.83;-56.583;1037.4;15.288;-6.8;-;0.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1037.9;15.306;-6.4;-;0.7;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1038.4;15.324;-6.3;-;0.6;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1038.9;15.342;-6.7;-;0.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1039.4;15.36;-7;-;-0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1039.9;15.378;-6.9;-;-0.3;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1040.4;15.396;-7.1;-;-0.5;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1040.9;15.414;-7.5;-;-0.4;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1041.4;15.432;-7;-;-0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1041.9;15.45;-6.4;-;-0.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1042.4;15.468;-6;-;0.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1042.9;15.485;-5.5;-;0.4;-;29.41
Jaragua Cave;JAR7;-21.83;-56.583;1043.4;15.503;-6.1;-;0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1043.9;15.521;-6;-;-0.3;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1044.4;15.539;-5.2;-;0.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1044.9;15.557;-5.4;-;0.7;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1045.4;15.575;-5.1;-;0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1045.9;15.593;-5.7;-;0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1046.4;15.611;-5.3;-;0.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1046.9;15.629;-6.1;-;-0.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1047.4;15.647;-6.2;-;-0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1047.9;15.665;-5.9;-;-0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1048.4;15.682;-6.2;-;-0.4;-;29.41
Jaragua Cave;JAR7;-21.83;-56.583;1048.9;15.7;-6.3;-;-0.3;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1049.4;15.718;-6.1;-;0.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1049.9;15.736;-5;-;0.5;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1050.4;15.754;-4.6;-;1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1050.9;15.772;-4.6;-;0.8;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1051.4;15.79;-4.2;-;0.3;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1051.9;15.808;-5;-;0.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1052.4;15.826;-4.7;-;0.7;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1052.9;15.844;-5.1;-;0.4;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1053.4;15.862;-4.5;-;0.2;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1053.9;15.88;-4.6;-;-0.6;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1054.4;15.897;-4.1;-;-0.6;-;29.41
Jaragua Cave;JAR7;-21.83;-56.583;1054.9;15.915;-4.4;-;-0.6;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1055.4;15.933;-4.8;-;-0.6;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1055.9;15.951;-4.3;-;-0.5;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1056.4;15.969;-5.4;-;-1.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1056.9;15.987;-4.7;-;-0.8;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1057.4;16.005;-4.8;-;-0.9;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1057.9;16.023;-4.9;-;-1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1058.4;16.041;-5.2;-;-1.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1058.9;16.059;-5.2;-;-0.8;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1059.4;16.077;-5.2;-;-1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1059.9;16.094;-4;-;-0.5;-;29.41
Jaragua Cave;JAR7;-21.83;-56.583;1060.4;16.112;-4.7;-;-0.4;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1060.9;16.13;-5.2;-;-0.6;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1061.4;16.148;-5;-;-0.1;-;27.78
Jaragua Cave;JAR7;-21.83;-56.583;1061.9;16.449;-5.7;-;-0.4;-;1.66
Jaragua Cave;JAR7;-21.83;-56.583;1062.4;16.455;-5.4;-;-0.4;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1062.9;16.462;-4.5;-;0.6;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1063.4;16.468;-4.7;-;0.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1063.9;16.474;-5.3;-;-0.7;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1064.4;16.481;-4.8;-;-0.6;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1064.9;16.487;-5.1;-;-0.7;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1065.4;16.494;-5.8;-;-0.9;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1065.9;16.5;-4.9;-;-1.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1066.4;16.506;-4.8;-;-1.2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1066.9;16.513;-5;-;-1.1;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1067.4;16.519;-4.2;-;0.7;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1067.9;16.525;-3.6;-;0.7;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1068.4;16.532;-4.1;-;-0.9;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1068.9;16.538;-4.7;-;-0.9;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1069.4;16.545;-4.6;-;-0.6;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1069.9;16.551;-4.5;-;-0.4;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1070.4;16.557;-5;-;-0.9;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1070.9;16.564;-4.7;-;-1.2;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1071.4;16.57;-4.7;-;-1.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1073.9;16.602;-7.9;-;0.1;-;78.12
Jaragua Cave;JAR7;-21.83;-56.583;1074.4;16.608;-7.1;-;0.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1074.9;16.615;-6.3;-;1.1;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1075.4;16.621;-5.9;-;2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1075.9;16.627;-6.1;-;2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1076.4;16.634;-6.9;-;1;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1076.9;16.64;-7.3;-;0.4;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1077.4;16.646;-7.2;-;0;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1077.9;16.653;-7.2;-;-0.2;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1078.4;16.659;-7.2;-;-0.2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1078.9;16.665;-7.5;-;-0.3;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1079.4;16.672;-7.4;-;-0.1;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1079.9;16.678;-7.3;-;0;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1080.4;16.685;-7.6;-;-0.4;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1080.9;16.691;-7.5;-;-0.3;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1081.4;16.697;-7.2;-;0.3;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1081.9;16.704;-7.2;-;0.4;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1082.4;16.71;-7;-;1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1082.9;16.716;-6.5;-;1.6;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1083.4;16.723;-6.6;-;1.1;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1083.9;16.729;-6.8;-;0.3;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1084.4;16.735;-7.2;-;0.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1084.9;16.742;-7.3;-;0.2;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1085.4;16.748;-6.5;-;0.6;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1085.9;16.755;-6.2;-;0.8;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1086.4;16.761;-6.7;-;0.4;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1086.9;16.767;-7.9;-;-0.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1087.4;16.774;-8;-;-0.2;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1087.9;16.78;-8;-;-0.4;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1088.4;16.786;-7.5;-;-0.2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1088.9;16.793;-8.6;-;-0.5;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1089.4;16.799;-8.6;-;-0.5;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1089.9;16.806;-8.3;-;-0.2;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1090.4;16.812;-8;-;0.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1090.9;16.818;-7.6;-;0.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1091.4;16.825;-7.2;-;0;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1091.9;16.831;-8.1;-;-0.2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1092.4;16.837;-8.5;-;-0.5;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1092.9;16.844;-8.2;-;-0.4;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1093.4;16.85;-8.1;-;-0.5;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1093.9;16.856;-9.3;-;-0.8;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1094.4;16.863;-7.9;-;-0.6;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1094.9;16.869;-7.1;-;0.2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1095.4;16.876;-7.6;-;0.5;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1095.9;16.882;-7.5;-;0.3;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1096.4;16.888;-7.4;-;-0.2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1096.9;16.895;-7.9;-;-0.2;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1097.4;16.901;-8.1;-;-0.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1097.9;16.907;-7.7;-;0;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1098.4;16.914;-7.9;-;-0.1;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1098.9;16.92;-8;-;-0.2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1099.4;16.926;-7.6;-;-0.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1099.9;16.933;-7.9;-;-0.3;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1100.4;16.939;-7.8;-;-0.3;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1100.9;16.946;-8.2;-;-0.2;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1101.4;16.952;-7.5;-;0;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1101.9;16.958;-7.2;-;-0.2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1102.4;16.965;-7.1;-;0;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1102.9;16.971;-7.5;-;-0.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1103.4;16.977;-7.6;-;0.1;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1103.9;16.984;-7.8;-;-0.5;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1104.4;16.99;-7.7;-;-0.3;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1104.9;16.997;-7.2;-;0.1;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1105.4;17.003;-7.6;-;0.2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1105.9;17.009;-8;-;-0.2;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1106.4;17.016;-7.8;-;-0.3;-;71.43
Jaragua Cave;JAR7;-21.83;-56.583;1106.9;17.022;-7.8;-;-0.7;-;83.33
Jaragua Cave;JAR7;-21.83;-56.583;1107.4;17.031;-8.2;-;-0.5;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1107.9;17.04;-8.2;-;-0.5;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1108.4;17.049;-7.5;-;-0.4;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1108.9;17.058;-7.8;-;-0.2;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1109.4;17.067;-7.8;-;0.1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1109.9;17.076;-7.3;-;0.3;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1110.4;17.085;-6.7;-;0.8;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1110.9;17.094;-7.2;-;1.1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1111.4;17.103;-6.7;-;0.9;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1111.9;17.112;-6.5;-;1.3;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1112.4;17.121;-6.6;-;1.1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1112.9;17.13;-6.6;-;0.6;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1113.4;17.14;-7.5;-;0.4;-;50
Jaragua Cave;JAR7;-21.83;-56.583;1113.9;17.149;-6.8;-;0.9;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1114.4;17.158;-6.5;-;1.1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1114.9;17.167;-7.1;-;1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1115.4;17.176;-6.5;-;1.6;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1115.9;17.185;-6.4;-;2.1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1116.4;17.194;-6.8;-;1.6;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1116.9;17.203;-6.6;-;1.5;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1117.4;17.212;-6.2;-;1.7;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1117.9;17.221;-7.5;-;0.4;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1118.4;17.23;-7.4;-;0.6;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1118.9;17.239;-6.8;-;1.4;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1119.4;17.248;-6.8;-;1.6;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1119.9;17.257;-6.8;-;1.4;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1120.4;17.266;-6.4;-;1.5;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1120.9;17.275;-6.5;-;1.4;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1121.4;17.284;-6.7;-;0.9;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1121.9;17.293;-6.9;-;0.8;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1122.4;17.302;-6.6;-;0.7;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1122.9;17.311;-7.2;-;0.6;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1123.4;17.32;-7.2;-;0.7;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1123.9;17.329;-7.4;-;1.2;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1124.4;17.338;-7.2;-;1.2;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1124.9;17.347;-6.9;-;0.8;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1125.4;17.357;-6.8;-;0.9;-;50
Jaragua Cave;JAR7;-21.83;-56.583;1125.9;17.366;-6.9;-;1.1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1126.4;17.375;-7.2;-;1.2;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1126.9;17.384;-6.8;-;1.5;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1127.4;17.393;-6.7;-;1.6;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1127.9;17.402;-6.9;-;1.5;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1128.4;17.411;-6.4;-;1.2;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1128.9;17.42;-6.7;-;1.3;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1129.4;17.429;-8.2;-;0.8;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1129.9;17.438;-8.1;-;0.7;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1130.4;17.447;-7.4;-;1.1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1130.9;17.456;-7.7;-;0.9;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1131.4;17.465;-8.1;-;0.7;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1131.9;17.474;-8.2;-;0.7;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1132.4;17.483;-8;-;0.8;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1132.9;17.492;-6.9;-;1.2;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1133.4;17.501;-6.2;-;1.9;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1133.9;17.51;-6.1;-;2;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1134.4;17.519;-6.8;-;1.5;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1134.9;17.528;-7.1;-;1.2;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1135.4;17.537;-7.1;-;1.2;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1135.9;17.546;-7.6;-;0.9;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1136.4;17.555;-7.3;-;0.6;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1136.9;17.564;-7.1;-;0.4;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1137.4;17.574;-7.2;-;0.4;-;50
Jaragua Cave;JAR7;-21.83;-56.583;1137.9;17.583;-6.7;-;1.3;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1138.4;17.592;-7.2;-;1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1138.9;17.601;-7.5;-;0.9;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1139.4;17.61;-7.6;-;0.9;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1139.9;17.619;-7;-;0.9;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1140.4;17.628;-6.9;-;1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1140.9;17.637;-6.8;-;1.1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1141.4;17.646;-7;-;1.3;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1141.9;17.655;-7.2;-;1.2;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1142.4;17.664;-7.8;-;1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1142.9;17.673;-7.3;-;1;-;55.56
Jaragua Cave;JAR7;-21.83;-56.583;1143.4;17.686;-7.2;-;0.9;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1143.9;17.699;-6.6;-;1.2;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1144.4;17.712;-6.3;-;1.8;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1144.9;17.725;-6.5;-;2;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1145.4;17.738;-6.5;-;1.4;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1145.9;17.751;-6.4;-;1.2;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1146.4;17.764;-7.2;-;0.9;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1146.9;17.777;-7.4;-;1;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1147.4;17.79;-7.4;-;1.1;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1147.9;17.803;-7.4;-;0.9;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1148.4;17.816;-7.3;-;0.9;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1148.9;17.829;-5.8;-;2.2;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1149.4;17.842;-6.2;-;1.9;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1149.9;17.855;-6.8;-;1.3;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1150.4;17.868;-6;-;1.7;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1150.9;17.881;-5.5;-;2.2;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1151.4;17.894;-5.3;-;2.3;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1151.9;17.907;-5.2;-;2.3;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1152.4;17.92;-5.2;-;2.1;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1152.9;17.933;-5;-;2.2;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1153.4;17.946;-4.9;-;2.4;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1153.9;17.959;-5;-;2.1;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1154.4;17.972;-5.4;-;2.3;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1154.9;17.985;-6.6;-;1.1;-;38.46
Jaragua Cave;JAR7;-21.83;-56.583;1155.4;17.998;-6.1;-;0.8;-;38.46
