caves;stalagmite;age;temp
Botuvera Cave;BT2;15.4;17.21
Botuvera Cave;BT2;15.39;16.57
Botuvera Cave;BT2;15.38;16.36
Botuvera Cave;BT2;15.37;17.08
Botuvera Cave;BT2;15.36;16.78
Botuvera Cave;BT2;15.35;16.75
Botuvera Cave;BT2;15.34;16.78
Botuvera Cave;BT2;15.33;16.97
Botuvera Cave;BT2;15.32;16.96
Botuvera Cave;BT2;15.31;16.8
Botuvera Cave;BT2;15.3;17.04
Botuvera Cave;BT2;15.29;17.27
Botuvera Cave;BT2;15.28;16.96
Botuvera Cave;BT2;15.27;16.94
Botuvera Cave;BT2;15.26;17.01
Botuvera Cave;BT2;15.25;16.93
Botuvera Cave;BT2;15.24;16.9
Botuvera Cave;BT2;15.23;16.72
Botuvera Cave;BT2;15.22;16.84
Botuvera Cave;BT2;15.21;16.83
Botuvera Cave;BT2;15.2;17.18
Botuvera Cave;BT2;15.19;16.64
Botuvera Cave;BT2;15.18;16.88
Botuvera Cave;BT2;15.17;16.95
Botuvera Cave;BT2;15.16;16.68
Botuvera Cave;BT2;15.15;16.45
Botuvera Cave;BT2;15.14;16.97
Botuvera Cave;BT2;15.13;17.22
Botuvera Cave;BT2;15.12;16.79
Botuvera Cave;BT2;15.11;17.04
Botuvera Cave;BT2;15.1;17.06
Botuvera Cave;BT2;15.09;17.04
Botuvera Cave;BT2;15.08;16.98
Botuvera Cave;BT2;15.07;16.97
Botuvera Cave;BT2;15.06;16.96
Botuvera Cave;BT2;15.05;16.77
Botuvera Cave;BT2;15.04;17.03
Botuvera Cave;BT2;15.03;17.07
Botuvera Cave;BT2;15.02;17.17
Botuvera Cave;BT2;15.01;16.81
Botuvera Cave;BT2;15;17.1
Botuvera Cave;BT2;14.99;17.14
Botuvera Cave;BT2;14.98;16.67
Botuvera Cave;BT2;14.97;16.91
Botuvera Cave;BT2;14.96;16.86
Botuvera Cave;BT2;14.95;17.09
Botuvera Cave;BT2;14.94;16.68
Botuvera Cave;BT2;14.93;16.81
Botuvera Cave;BT2;14.92;17.3
Botuvera Cave;BT2;14.91;16.91
Botuvera Cave;BT2;14.9;17.13
Botuvera Cave;BT2;14.89;17.43
Botuvera Cave;BT2;14.88;17.11
Botuvera Cave;BT2;14.87;17.03
Botuvera Cave;BT2;14.86;17.05
Botuvera Cave;BT2;14.85;17.17
Botuvera Cave;BT2;14.84;17.02
Botuvera Cave;BT2;14.83;17.26
Botuvera Cave;BT2;14.82;17.12
Botuvera Cave;BT2;14.81;16.8
Botuvera Cave;BT2;14.8;17.54
Botuvera Cave;BT2;14.79;16.92
Botuvera Cave;BT2;14.78;17.33
Botuvera Cave;BT2;14.77;17.28
Botuvera Cave;BT2;14.76;17.1
Botuvera Cave;BT2;14.75;17.33
Botuvera Cave;BT2;14.74;17.08
Botuvera Cave;BT2;14.73;17.52
Botuvera Cave;BT2;14.72;17.08
Botuvera Cave;BT2;14.71;17.14
Botuvera Cave;BT2;14.7;17.04
Botuvera Cave;BT2;14.69;17.22
Botuvera Cave;BT2;14.68;17.06
Botuvera Cave;BT2;14.67;17.01
Botuvera Cave;BT2;14.66;17.2
Botuvera Cave;BT2;14.65;16.83
Botuvera Cave;BT2;14.64;16.96
Botuvera Cave;BT2;14.63;16.81
Botuvera Cave;BT2;14.62;17.26
Botuvera Cave;BT2;14.61;16.78
Botuvera Cave;BT2;14.6;16.68
Botuvera Cave;BT2;14.59;16.81
Botuvera Cave;BT2;14.58;16.66
Botuvera Cave;BT2;14.57;16.93
Botuvera Cave;BT2;14.56;17.17
Botuvera Cave;BT2;14.55;17.07
Botuvera Cave;BT2;14.54;16.89
Botuvera Cave;BT2;14.53;16.73
Botuvera Cave;BT2;14.52;16.78
Botuvera Cave;BT2;14.51;17.22
Botuvera Cave;BT2;14.5;17.05
Botuvera Cave;BT2;14.49;17
Botuvera Cave;BT2;14.48;16.98
Botuvera Cave;BT2;14.47;16.69
Botuvera Cave;BT2;14.46;16.62
Botuvera Cave;BT2;14.45;16.73
Botuvera Cave;BT2;14.44;16.86
Botuvera Cave;BT2;14.43;16.9
Botuvera Cave;BT2;14.42;16.78
Botuvera Cave;BT2;14.41;16.57
Botuvera Cave;BT2;14.4;16.68
Botuvera Cave;BT2;14.39;16.8
Botuvera Cave;BT2;14.38;16.82
Botuvera Cave;BT2;14.37;16.58
Botuvera Cave;BT2;14.36;17.02
Botuvera Cave;BT2;14.35;16.93
Botuvera Cave;BT2;14.34;16.67
Botuvera Cave;BT2;14.33;16.7
Botuvera Cave;BT2;14.32;16.6
Botuvera Cave;BT2;14.31;16.5
Botuvera Cave;BT2;14.3;16.54
Botuvera Cave;BT2;14.29;16.54
Botuvera Cave;BT2;14.28;16.68
Botuvera Cave;BT2;14.27;16.65
Botuvera Cave;BT2;14.26;16.44
Botuvera Cave;BT2;14.25;16.35
Botuvera Cave;BT2;14.24;16.58
Botuvera Cave;BT2;14.23;16.18
Botuvera Cave;BT2;14.22;16.5
Botuvera Cave;BT2;14.21;16.15
Botuvera Cave;BT2;14.2;16.47
Botuvera Cave;BT2;14.19;16.21
Botuvera Cave;BT2;14.18;16.72
Botuvera Cave;BT2;14.17;16.26
Botuvera Cave;BT2;14.16;15.98
Botuvera Cave;BT2;14.15;16.14
Botuvera Cave;BT2;14.14;16.23
Botuvera Cave;BT2;14.13;16.14
Botuvera Cave;BT2;14.12;16.69
Botuvera Cave;BT2;14.11;16.32
Botuvera Cave;BT2;14.1;16.63
Botuvera Cave;BT2;14.09;16.57
Botuvera Cave;BT2;14.08;16.37
Botuvera Cave;BT2;14.07;16.31
Botuvera Cave;BT2;14.06;16.68
Botuvera Cave;BT2;14.05;16.52
Botuvera Cave;BT2;14.04;16.22
Botuvera Cave;BT2;14.03;16.7
Botuvera Cave;BT2;14.02;16.41
Botuvera Cave;BT2;14.01;16.95
Botuvera Cave;BT2;14;16.49
Botuvera Cave;BT2;13.99;16.4
Botuvera Cave;BT2;13.98;16.47
Botuvera Cave;BT2;13.97;16.65
Botuvera Cave;BT2;13.96;16.95
Botuvera Cave;BT2;13.95;16.66
Botuvera Cave;BT2;13.94;17.01
Botuvera Cave;BT2;13.93;17.38
Botuvera Cave;BT2;13.92;17.01
Botuvera Cave;BT2;13.91;17.04
Botuvera Cave;BT2;13.9;17.38
Botuvera Cave;BT2;13.89;17.17
Botuvera Cave;BT2;13.88;17.01
Botuvera Cave;BT2;13.87;17.11
Botuvera Cave;BT2;13.86;17.25
Botuvera Cave;BT2;13.85;17.33
Botuvera Cave;BT2;13.84;17.49
Botuvera Cave;BT2;13.83;17.18
Botuvera Cave;BT2;13.82;17.18
Botuvera Cave;BT2;13.81;17.19
Botuvera Cave;BT2;13.8;17.11
Botuvera Cave;BT2;13.79;16.82
Botuvera Cave;BT2;13.78;17.63
Botuvera Cave;BT2;13.77;17.31
Botuvera Cave;BT2;13.76;17.37
Botuvera Cave;BT2;13.75;17.38
Botuvera Cave;BT2;13.74;17.32
Botuvera Cave;BT2;13.73;17.45
Botuvera Cave;BT2;13.72;17.32
Botuvera Cave;BT2;13.71;17.32
Botuvera Cave;BT2;13.7;17.39
Botuvera Cave;BT2;13.69;17.53
Botuvera Cave;BT2;13.68;17.64
Botuvera Cave;BT2;13.67;17.86
Botuvera Cave;BT2;13.66;17.25
Botuvera Cave;BT2;13.65;17.37
Botuvera Cave;BT2;13.64;17.58
Botuvera Cave;BT2;13.63;17.01
Botuvera Cave;BT2;13.62;17.25
Botuvera Cave;BT2;13.61;17.15
Botuvera Cave;BT2;13.6;17.31
Botuvera Cave;BT2;13.59;17.45
Botuvera Cave;BT2;13.58;17.62
Botuvera Cave;BT2;13.57;17.26
Botuvera Cave;BT2;13.56;17.26
Botuvera Cave;BT2;13.55;17.09
Botuvera Cave;BT2;13.54;17.32
Botuvera Cave;BT2;13.53;17.46
Botuvera Cave;BT2;13.52;17.32
Botuvera Cave;BT2;13.51;17.31
Botuvera Cave;BT2;13.5;17.18
Botuvera Cave;BT2;13.49;17.45
Botuvera Cave;BT2;13.48;17.57
Botuvera Cave;BT2;13.47;17.26
Botuvera Cave;BT2;13.46;17.34
Botuvera Cave;BT2;13.45;17.73
Botuvera Cave;BT2;13.44;17.74
Botuvera Cave;BT2;13.43;17.37
Botuvera Cave;BT2;13.42;17.05
Botuvera Cave;BT2;13.41;17.39
Botuvera Cave;BT2;13.4;17.88
Botuvera Cave;BT2;13.39;17.28
Botuvera Cave;BT2;13.38;17.21
Botuvera Cave;BT2;13.37;17.27
Botuvera Cave;BT2;13.36;17.22
Botuvera Cave;BT2;13.35;17.04
Botuvera Cave;BT2;13.34;17.31
Botuvera Cave;BT2;13.33;17.53
Botuvera Cave;BT2;13.32;17.37
Botuvera Cave;BT2;13.31;17.62
Botuvera Cave;BT2;13.3;17.3
Botuvera Cave;BT2;13.29;17.35
Botuvera Cave;BT2;13.28;17.48
Botuvera Cave;BT2;13.27;16.99
Botuvera Cave;BT2;13.26;17.43
Botuvera Cave;BT2;13.25;17.38
Botuvera Cave;BT2;13.24;16.94
Botuvera Cave;BT2;13.23;17.14
Botuvera Cave;BT2;13.22;17.4
Botuvera Cave;BT2;13.21;17.62
Botuvera Cave;BT2;13.2;17.3
Botuvera Cave;BT2;13.19;17.35
Botuvera Cave;BT2;13.18;17.48
Botuvera Cave;BT2;13.17;16.99
Botuvera Cave;BT2;13.16;17.43
Botuvera Cave;BT2;13.15;17.38
Botuvera Cave;BT2;13.14;17.36
Botuvera Cave;BT2;13.13;17.51
Botuvera Cave;BT2;13.12;17.48
Botuvera Cave;BT2;13.11;17.72
Botuvera Cave;BT2;13.1;17.47
Botuvera Cave;BT2;13.09;17.41
Botuvera Cave;BT2;13.08;17.15
Botuvera Cave;BT2;13.07;17.4
Botuvera Cave;BT2;13.06;17.43
Botuvera Cave;BT2;13.05;17.49
Botuvera Cave;BT2;13.04;17.64
Botuvera Cave;BT2;13.03;17.4
Botuvera Cave;BT2;13.02;17.65
Botuvera Cave;BT2;13.01;17.34
Botuvera Cave;BT2;13;17.34
Botuvera Cave;BT2;12.99;17.37
Botuvera Cave;BT2;12.98;17.31
Botuvera Cave;BT2;12.97;17.54
Botuvera Cave;BT2;12.96;17.75
Botuvera Cave;BT2;12.95;17.79
Botuvera Cave;BT2;12.94;17.24
Botuvera Cave;BT2;12.93;17.9
Botuvera Cave;BT2;12.92;17.66
Botuvera Cave;BT2;12.91;17.72
Botuvera Cave;BT2;12.9;17.8
Botuvera Cave;BT2;12.89;17.97
Botuvera Cave;BT2;12.88;17.55
Botuvera Cave;BT2;12.87;17.52
Botuvera Cave;BT2;12.86;17.6
Botuvera Cave;BT2;12.85;17.52
Botuvera Cave;BT2;12.84;17.62
Botuvera Cave;BT2;12.83;18.14
Botuvera Cave;BT2;12.82;17.53
Botuvera Cave;BT2;12.81;17.65
Botuvera Cave;BT2;12.8;17.7
Botuvera Cave;BT2;12.79;17.68
Botuvera Cave;BT2;12.78;17.79
Botuvera Cave;BT2;12.77;17.89
Botuvera Cave;BT2;12.76;17.48
Botuvera Cave;BT2;12.75;17.68
Botuvera Cave;BT2;12.74;17.69
Botuvera Cave;BT2;12.73;17.99
Botuvera Cave;BT2;12.72;17.98
Botuvera Cave;BT2;12.71;17.89
Botuvera Cave;BT2;12.7;17.75
Botuvera Cave;BT2;12.69;17.66
Botuvera Cave;BT2;12.68;17.82
Botuvera Cave;BT2;12.67;17.6
Botuvera Cave;BT2;12.66;18.07
Botuvera Cave;BT2;12.65;17.95
Botuvera Cave;BT2;12.64;17.65
Botuvera Cave;BT2;12.63;17.55
Botuvera Cave;BT2;12.62;17.59
Botuvera Cave;BT2;12.61;17.75
Botuvera Cave;BT2;12.6;17.6
Botuvera Cave;BT2;12.59;17.24
Botuvera Cave;BT2;12.58;18.02
Botuvera Cave;BT2;12.57;17.5
Botuvera Cave;BT2;12.56;17.66
Botuvera Cave;BT2;12.55;17.73
Botuvera Cave;BT2;12.54;17.93
Botuvera Cave;BT2;12.53;17.57
Botuvera Cave;BT2;12.52;17.97
Botuvera Cave;BT2;12.51;17.72
Botuvera Cave;BT2;12.5;17.71
Botuvera Cave;BT2;12.49;17.8
Botuvera Cave;BT2;12.48;17.7
Botuvera Cave;BT2;12.47;17.71
Botuvera Cave;BT2;12.46;17.55
Botuvera Cave;BT2;12.45;17.46
Botuvera Cave;BT2;12.44;17.96
Botuvera Cave;BT2;12.43;18.04
Botuvera Cave;BT2;12.42;17.8
Botuvera Cave;BT2;12.41;17.73
Botuvera Cave;BT2;12.4;17.61
Botuvera Cave;BT2;12.39;17.89
Botuvera Cave;BT2;12.38;17.81
Botuvera Cave;BT2;12.37;17.89
Botuvera Cave;BT2;12.36;17.88
Botuvera Cave;BT2;12.35;17.41
Botuvera Cave;BT2;12.34;17.62
Botuvera Cave;BT2;12.33;17.81
Botuvera Cave;BT2;12.32;17.74
Botuvera Cave;BT2;12.31;17.9
Botuvera Cave;BT2;12.3;17.72
Botuvera Cave;BT2;12.29;17.6
Botuvera Cave;BT2;12.28;17.64
Botuvera Cave;BT2;12.27;18.04
Botuvera Cave;BT2;12.26;18.17
Botuvera Cave;BT2;12.25;17.5
Botuvera Cave;BT2;12.24;17.92
Botuvera Cave;BT2;12.23;17.57
Botuvera Cave;BT2;12.22;17.54
Botuvera Cave;BT2;12.21;17.46
Botuvera Cave;BT2;12.2;17.84
Botuvera Cave;BT2;12.19;17.5
Botuvera Cave;BT2;12.18;17.58
Botuvera Cave;BT2;12.17;17.88
Botuvera Cave;BT2;12.16;17.47
Botuvera Cave;BT2;12.15;17.95
Botuvera Cave;BT2;12.14;17.58
Botuvera Cave;BT2;12.13;17.63
Botuvera Cave;BT2;12.12;17.54
Botuvera Cave;BT2;12.11;17.65
Botuvera Cave;BT2;12.1;17.83
Botuvera Cave;BT2;12.09;17.4
Botuvera Cave;BT2;12.08;17.67
Botuvera Cave;BT2;12.07;17.74
Botuvera Cave;BT2;12.06;17.51
Botuvera Cave;BT2;12.05;18
Botuvera Cave;BT2;12.04;17.89
Botuvera Cave;BT2;12.03;17.77
Botuvera Cave;BT2;12.02;17.66
Botuvera Cave;BT2;12.01;17.8
Botuvera Cave;BT2;12;17.64
Botuvera Cave;BT2;11.99;18.32
Botuvera Cave;BT2;11.98;17.65
Botuvera Cave;BT2;11.97;17.88
Botuvera Cave;BT2;11.96;17.73
Botuvera Cave;BT2;11.95;17.65
Botuvera Cave;BT2;11.94;17.68
Botuvera Cave;BT2;11.93;17.45
Botuvera Cave;BT2;11.92;17.5
Botuvera Cave;BT2;11.91;17.57
Botuvera Cave;BT2;11.9;17.62
Botuvera Cave;BT2;11.89;17.71
Botuvera Cave;BT2;11.88;17.57
Botuvera Cave;BT2;11.87;17.71
Botuvera Cave;BT2;11.86;17.81
Botuvera Cave;BT2;11.85;17.87
Botuvera Cave;BT2;11.84;17.95
Botuvera Cave;BT2;11.83;17.95
Botuvera Cave;BT2;11.82;17.83
Botuvera Cave;BT2;11.81;17.71
Botuvera Cave;BT2;11.8;17.73
Botuvera Cave;BT2;11.79;18.18
Botuvera Cave;BT2;11.78;18.05
Botuvera Cave;BT2;11.77;17.9
Botuvera Cave;BT2;11.76;17.85
Botuvera Cave;BT2;11.75;17.75
Botuvera Cave;BT2;11.74;18.11
Botuvera Cave;BT2;11.73;18.01
Botuvera Cave;BT2;11.72;17.71
Botuvera Cave;BT2;11.71;17.98
Botuvera Cave;BT2;11.7;17.69
Botuvera Cave;BT2;11.69;17.46
Botuvera Cave;BT2;11.68;17.74
Botuvera Cave;BT2;11.67;17.81
Botuvera Cave;BT2;11.66;17.88
Botuvera Cave;BT2;11.65;17.63
Botuvera Cave;BT2;11.64;17.67
Botuvera Cave;BT2;11.63;17.69
Botuvera Cave;BT2;11.62;17.97
Botuvera Cave;BT2;11.61;17.63
Botuvera Cave;BT2;11.6;18.11
Botuvera Cave;BT2;11.59;17.76
Botuvera Cave;BT2;11.58;17.99
Botuvera Cave;BT2;11.57;17.55
Botuvera Cave;BT2;11.56;17.84
Botuvera Cave;BT2;11.55;17.89
Botuvera Cave;BT2;11.54;17.77
Botuvera Cave;BT2;11.53;18.24
Botuvera Cave;BT2;11.52;18.07
Botuvera Cave;BT2;11.51;17.64
Botuvera Cave;BT2;11.5;17.7
Botuvera Cave;BT2;11.49;17.93
Botuvera Cave;BT2;11.48;17.83
Botuvera Cave;BT2;11.47;18.02
Botuvera Cave;BT2;11.46;17.73
Botuvera Cave;BT2;11.45;17.7
Botuvera Cave;BT2;11.44;17.9
Botuvera Cave;BT2;11.43;18.05
Botuvera Cave;BT2;11.42;17.99
Botuvera Cave;BT2;11.41;17.91
Botuvera Cave;BT2;11.4;17.63
Botuvera Cave;BT2;11.39;17.97
Botuvera Cave;BT2;11.38;18.24
Botuvera Cave;BT2;11.37;18.23
Botuvera Cave;BT2;11.36;17.86
Botuvera Cave;BT2;11.35;17.57
Botuvera Cave;BT2;11.34;18.02
Botuvera Cave;BT2;11.33;17.66
Botuvera Cave;BT2;11.32;18.03
Botuvera Cave;BT2;11.31;18.19
Botuvera Cave;BT2;11.3;17.66
Botuvera Cave;BT2;11.29;18.09
Botuvera Cave;BT2;11.28;18.14
Botuvera Cave;BT2;11.27;18.05
Botuvera Cave;BT2;11.26;18.18
Botuvera Cave;BT2;11.25;18.06
Botuvera Cave;BT2;11.24;18.19
Botuvera Cave;BT2;11.23;18.12
Botuvera Cave;BT2;11.22;18.28
Botuvera Cave;BT2;11.21;18.26
Botuvera Cave;BT2;11.2;17.94
Botuvera Cave;BT2;11.19;17.95
Botuvera Cave;BT2;11.18;18.22
Botuvera Cave;BT2;11.17;18.22
Botuvera Cave;BT2;11.16;18.43
Botuvera Cave;BT2;11.15;18.14
Botuvera Cave;BT2;11.14;18.18
Botuvera Cave;BT2;11.13;18.18
Botuvera Cave;BT2;11.12;18.24
Botuvera Cave;BT2;11.11;18.42
Botuvera Cave;BT2;11.1;18.24
Botuvera Cave;BT2;11.09;18.27
Botuvera Cave;BT2;11.08;18.05
Botuvera Cave;BT2;11.07;18.16
Botuvera Cave;BT2;11.06;18.35
Botuvera Cave;BT2;11.05;17.98
Botuvera Cave;BT2;11.04;18.26
Botuvera Cave;BT2;11.03;18.15
Botuvera Cave;BT2;11.02;18.38
Botuvera Cave;BT2;11.01;18.21
Botuvera Cave;BT2;11;18.04
Botuvera Cave;BT2;10.99;18.4
Botuvera Cave;BT2;10.98;18.58
Botuvera Cave;BT2;10.97;18.2
Botuvera Cave;BT2;10.96;17.91
Botuvera Cave;BT2;10.95;18.1
Botuvera Cave;BT2;10.94;17.86
Botuvera Cave;BT2;10.93;18.07
Botuvera Cave;BT2;10.92;18.1
Botuvera Cave;BT2;10.91;18.25
Botuvera Cave;BT2;10.9;18.36
Botuvera Cave;BT2;10.89;18.62
Botuvera Cave;BT2;10.88;17.89
Botuvera Cave;BT2;10.87;18.19
Botuvera Cave;BT2;10.86;18.57
Botuvera Cave;BT2;10.85;18.28
Botuvera Cave;BT2;10.84;18.22
Botuvera Cave;BT2;10.83;18.34
Botuvera Cave;BT2;10.82;18.2
Botuvera Cave;BT2;10.81;18.43
Botuvera Cave;BT2;10.8;17.95
Botuvera Cave;BT2;10.79;17.97
Botuvera Cave;BT2;10.78;18.24
Botuvera Cave;BT2;10.77;18.23
Botuvera Cave;BT2;10.76;17.93
Botuvera Cave;BT2;10.75;18.37
Botuvera Cave;BT2;10.74;18.47
Botuvera Cave;BT2;10.73;18.25
Botuvera Cave;BT2;10.72;18.13
Botuvera Cave;BT2;10.71;18.59
Botuvera Cave;BT2;10.7;18.68
Botuvera Cave;BT2;10.69;18.44
Botuvera Cave;BT2;10.68;18.37
Botuvera Cave;BT2;10.67;18.45
Botuvera Cave;BT2;10.66;18.49
Botuvera Cave;BT2;10.65;18.24
Botuvera Cave;BT2;10.64;18.58
Botuvera Cave;BT2;10.63;18.24
Botuvera Cave;BT2;10.62;18.22
Botuvera Cave;BT2;10.61;17.91
Botuvera Cave;BT2;10.6;18.21
Botuvera Cave;BT2;10.59;18.27
Botuvera Cave;BT2;10.58;18.09
Botuvera Cave;BT2;10.57;18.43
Botuvera Cave;BT2;10.56;18.07
Botuvera Cave;BT2;10.55;18.19
Botuvera Cave;BT2;10.54;18.15
Botuvera Cave;BT2;10.53;18.28
Botuvera Cave;BT2;10.52;18.58
Botuvera Cave;BT2;10.51;18.17
Botuvera Cave;BT2;10.5;18.33
Botuvera Cave;BT2;10.49;18.38
Botuvera Cave;BT2;10.48;18.52
Botuvera Cave;BT2;10.47;18.6
Botuvera Cave;BT2;10.46;18.42
Botuvera Cave;BT2;10.45;18.6
Botuvera Cave;BT2;10.44;18.48
Botuvera Cave;BT2;10.43;18.4
Botuvera Cave;BT2;10.42;18.21
Botuvera Cave;BT2;10.41;18.65
Botuvera Cave;BT2;10.4;18.36
Botuvera Cave;BT2;10.39;18.05
Botuvera Cave;BT2;10.38;18.34
Botuvera Cave;BT2;10.37;18.22
Botuvera Cave;BT2;10.36;18.15
Botuvera Cave;BT2;10.35;18.28
Botuvera Cave;BT2;10.34;18.26
Botuvera Cave;BT2;10.33;18.39
Botuvera Cave;BT2;10.32;18.16
Botuvera Cave;BT2;10.31;18.39
Botuvera Cave;BT2;10.3;18.31
Botuvera Cave;BT2;10.29;18.43
Botuvera Cave;BT2;10.28;18.5
Botuvera Cave;BT2;10.27;18.14
Botuvera Cave;BT2;10.26;18.46
Botuvera Cave;BT2;10.25;18.56
Botuvera Cave;BT2;10.24;18.21
Botuvera Cave;BT2;10.23;18.15
Botuvera Cave;BT2;10.22;18.28
Botuvera Cave;BT2;10.21;18.52
Botuvera Cave;BT2;10.2;18.55
Botuvera Cave;BT2;10.19;18.61
Botuvera Cave;BT2;10.18;18.49
Botuvera Cave;BT2;10.17;18.03
Botuvera Cave;BT2;10.16;18.23
Botuvera Cave;BT2;10.15;18.09
Botuvera Cave;BT2;10.14;18.05
Botuvera Cave;BT2;10.13;18.42
Botuvera Cave;BT2;10.12;18.29
Botuvera Cave;BT2;10.11;18.33
Botuvera Cave;BT2;10.1;18.22
Botuvera Cave;BT2;10.09;18.29
Botuvera Cave;BT2;10.08;18.42
Botuvera Cave;BT2;10.07;18.25
Botuvera Cave;BT2;10.06;18.11
Botuvera Cave;BT2;10.05;18.49
Botuvera Cave;BT2;10.04;18.37
Botuvera Cave;BT2;10.03;18.21
Botuvera Cave;BT2;10.02;18.74
Botuvera Cave;BT2;10.01;18.53
Botuvera Cave;BT2;10;18.37
Botuvera Cave;BT2;9.99;18.52
Botuvera Cave;BT2;9.98;18.25
Botuvera Cave;BT2;9.97;18.6
Botuvera Cave;BT2;9.96;18.17
Botuvera Cave;BT2;9.95;18.44
Botuvera Cave;BT2;9.94;18.31
Botuvera Cave;BT2;9.93;18.22
Botuvera Cave;BT2;9.92;18.72
Botuvera Cave;BT2;9.91;18.59
Botuvera Cave;BT2;9.9;18.69
Botuvera Cave;BT2;9.89;18.64
Botuvera Cave;BT2;9.88;18.38
Botuvera Cave;BT2;9.87;18.31
Botuvera Cave;BT2;9.86;18.31
Botuvera Cave;BT2;9.85;18.59
Botuvera Cave;BT2;9.84;18.27
Botuvera Cave;BT2;9.83;18.69
Botuvera Cave;BT2;9.82;18.54
Botuvera Cave;BT2;9.81;18.68
Botuvera Cave;BT2;9.8;18.49
Botuvera Cave;BT2;9.79;18.16
Botuvera Cave;BT2;9.78;18.43
Botuvera Cave;BT2;9.77;18.07
Botuvera Cave;BT2;9.76;18.33
Botuvera Cave;BT2;9.75;18.22
Botuvera Cave;BT2;9.74;18.81
Botuvera Cave;BT2;9.73;17.85
Botuvera Cave;BT2;9.72;18.33
Botuvera Cave;BT2;9.71;18.41
Botuvera Cave;BT2;9.7;18.25
Botuvera Cave;BT2;9.69;18.24
Botuvera Cave;BT2;9.68;17.93
Botuvera Cave;BT2;9.67;18.07
Botuvera Cave;BT2;9.66;18.37
Botuvera Cave;BT2;9.65;18.47
Botuvera Cave;BT2;9.64;18
Botuvera Cave;BT2;9.63;18.27
Botuvera Cave;BT2;9.62;17.9
Botuvera Cave;BT2;9.61;18.04
Botuvera Cave;BT2;9.6;18.24
Botuvera Cave;BT2;9.59;18.53
Botuvera Cave;BT2;9.58;18.32
Botuvera Cave;BT2;9.57;18.44
Botuvera Cave;BT2;9.56;18.6
Botuvera Cave;BT2;9.55;18.29
Botuvera Cave;BT2;9.54;18.19
Botuvera Cave;BT2;9.53;18.45
Botuvera Cave;BT2;9.52;18.47
Botuvera Cave;BT2;9.51;18.68
Botuvera Cave;BT2;9.5;18.14
Botuvera Cave;BT2;9.49;18.51
Botuvera Cave;BT2;9.48;18.43
Botuvera Cave;BT2;9.47;18.39
Botuvera Cave;BT2;9.46;18.7
Botuvera Cave;BT2;9.45;18.42
Botuvera Cave;BT2;9.44;18.08
Botuvera Cave;BT2;9.43;18.31
Botuvera Cave;BT2;9.42;18.81
Botuvera Cave;BT2;9.41;18.32
Botuvera Cave;BT2;9.4;18.49
Botuvera Cave;BT2;9.39;18.27
Botuvera Cave;BT2;9.38;18.56
Botuvera Cave;BT2;9.37;18.52
Botuvera Cave;BT2;9.36;18.6
Botuvera Cave;BT2;9.35;18.46
Botuvera Cave;BT2;9.34;18.53
Botuvera Cave;BT2;9.33;18.55
Botuvera Cave;BT2;9.32;18.55
Botuvera Cave;BT2;9.31;18.22
Botuvera Cave;BT2;9.3;18.06
Botuvera Cave;BT2;9.29;18.42
Botuvera Cave;BT2;9.28;18.68
Botuvera Cave;BT2;9.27;18.46
Botuvera Cave;BT2;9.26;18.3
Botuvera Cave;BT2;9.25;18.52
Botuvera Cave;BT2;9.24;18.65
Botuvera Cave;BT2;9.23;18.69
Botuvera Cave;BT2;9.22;18.25
Botuvera Cave;BT2;9.21;18.23
Botuvera Cave;BT2;9.2;18.3
Botuvera Cave;BT2;9.19;18.03
Botuvera Cave;BT2;9.18;18.34
Botuvera Cave;BT2;9.17;18.45
Botuvera Cave;BT2;9.16;18.45
Botuvera Cave;BT2;9.15;18.6
Botuvera Cave;BT2;9.14;18.48
Botuvera Cave;BT2;9.13;18.94
Botuvera Cave;BT2;9.12;18.08
Botuvera Cave;BT2;9.11;18.16
Botuvera Cave;BT2;9.1;18.46
Botuvera Cave;BT2;9.09;18.32
Botuvera Cave;BT2;9.08;18.25
Botuvera Cave;BT2;9.07;18.3
Botuvera Cave;BT2;9.06;18.45
Botuvera Cave;BT2;9.05;18.23
Botuvera Cave;BT2;9.04;18.17
Botuvera Cave;BT2;9.03;18.33
Botuvera Cave;BT2;9.02;18.37
Botuvera Cave;BT2;9.01;18.29
Botuvera Cave;BT2;9;18.45
Botuvera Cave;BT2;8.99;18.6
Botuvera Cave;BT2;8.98;18.33
Botuvera Cave;BT2;8.97;18.36
Botuvera Cave;BT2;8.96;18.16
Botuvera Cave;BT2;8.95;18.28
Botuvera Cave;BT2;8.94;18.18
Botuvera Cave;BT2;8.93;18.39
Botuvera Cave;BT2;8.92;18.42
Botuvera Cave;BT2;8.91;18.62
Botuvera Cave;BT2;8.9;18.39
Botuvera Cave;BT2;8.89;18.1
Botuvera Cave;BT2;8.88;17.98
Botuvera Cave;BT2;8.87;17.99
Botuvera Cave;BT2;8.86;18.69
Botuvera Cave;BT2;8.85;18.3
Botuvera Cave;BT2;8.84;18.03
Botuvera Cave;BT2;8.83;18.25
Botuvera Cave;BT2;8.82;18.47
Botuvera Cave;BT2;8.81;18.38
Botuvera Cave;BT2;8.8;18.35
Botuvera Cave;BT2;8.79;18.45
Botuvera Cave;BT2;8.78;18.49
Botuvera Cave;BT2;8.77;18.33
Botuvera Cave;BT2;8.76;18.45
Botuvera Cave;BT2;8.75;18.49
